parent,id,"Performance Title",composer_text,"Concert Title",original_date,date_start,orchestra,"Venue Name","Venue Town",seonametown
5100,29650,"Swan Lake, ballet suite",Tchaikovsky,NULL,"18th Dec 1962",1962-12-18,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5100,29652,Bolero,Ravel,NULL,"18th Dec 1962",1962-12-18,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5100,30054,"Symphony No.8 in B minor (Unfinished), D.759",Schubert,NULL,"18th Dec 1962",1962-12-18,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5101,30019,"Coriolanus; overture, Op.62",Beethoven,NULL,"22nd Jul 1963",1963-07-22,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5101,30020,"Romance for Violin and Orchestra No.2 in F major, Op.50",Beethoven,NULL,"22nd Jul 1963",1963-07-22,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5101,30021,"Symphony No.1 in C major, Op.21",Beethoven,NULL,"22nd Jul 1963",1963-07-22,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5101,30022,"Symphony No.7 in A major, Op.92",Beethoven,NULL,"22nd Jul 1963",1963-07-22,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5102,30023,"Semiramide; overture",Rossini,NULL,"23rd Jul 1963",1963-07-23,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5102,30024,"Fantasia on Greensleeves, for flute, harp and strings","Vaughan Williams",NULL,"23rd Jul 1963",1963-07-23,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5102,30025,"Concerto for Piano No.2 in C minor, Op.18",Rachmaninov,NULL,"23rd Jul 1963",1963-07-23,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5102,30026,"Mastersingers of Nuremberg; overture",Wagner,NULL,"23rd Jul 1963",1963-07-23,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5102,30027,"Parsifal. Good Friday Music",Wagner,NULL,"23rd Jul 1963",1963-07-23,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5102,30028,"Tannhauser; overture",Wagner,NULL,"23rd Jul 1963",1963-07-23,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5103,30029,"Force of Destiny; overture",Verdi,NULL,"24th Jul 1963",1963-07-24,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5103,30031,"Symphony No.4 in A major (Italian), Op.90",Mendelssohn,NULL,"24th Jul 1963",1963-07-24,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5103,30033,"Cavalleria Rusticana; opera. Intermezzo","Mascagni, Pietro",NULL,"24th Jul 1963",1963-07-24,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5103,30035,"Otello; opera. Duet End of Act 1",Verdi,NULL,"24th Jul 1963",1963-07-24,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5103,30036,"La Boheme. Duet and Act 1",Puccini,NULL,"24th Jul 1963",1963-07-24,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5103,30037,"Madame Butterfly; opera. End Act 1",Puccini,NULL,"24th Jul 1963",1963-07-24,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5104,30030,"Andante Cantabile (for strings)",Tchaikovsky,NULL,"25th Jul 1963",1963-07-25,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5104,30032,"Italian Capriccio, Op.45",Tchaikovsky,NULL,"25th Jul 1963",1963-07-25,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5104,30034,"Romeo and Juliet; fantasy overture",Tchaikovsky,NULL,"25th Jul 1963",1963-07-25,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5104,30038,"Symphony No.4 in F minor, Op.36",Tchaikovsky,NULL,"25th Jul 1963",1963-07-25,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5105,30039,"Der Freischutz; overture",Weber,NULL,"26th Jul 1963",1963-07-26,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5105,30041,"Concerto for Piano in A minor, Op.16",Grieg,NULL,"26th Jul 1963",1963-07-26,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5105,30042,"Symphony No.2 in D major, Op.43",Sibelius,NULL,"26th Jul 1963",1963-07-26,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5105,34908,"Nocturnes, for orchestra; No.1, Nuages, and, No.2, Fetes, only",Debussy,NULL,"26th Jul 1963",1963-07-26,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5106,30043,"Pique Dame; overture",Suppe,NULL,"27th Jul 1963",1963-07-27,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5106,30044,"Rosamunde; ballet music in G; entracte in B flat",Schubert,NULL,"27th Jul 1963",1963-07-27,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5106,30045,"Symphony No.39 in E flat major (Swan Song), K.543",Mozart,NULL,"27th Jul 1963",1963-07-27,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5106,30046,"Merry Widow; suite","Lehar, arr. Ryan",NULL,"27th Jul 1963",1963-07-27,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5106,30047,"Die Fledermaus (The Bat); operetta. Overture","Strauss, Johann (11)",NULL,"27th Jul 1963",1963-07-27,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5106,30048,"Roses from the South; waltz, Op.388","Strauss, Johann (11)",NULL,"27th Jul 1963",1963-07-27,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5106,30049,"Perpetuum Mobile, Op.257","Strauss, Johann (11)",NULL,"27th Jul 1963",1963-07-27,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5106,30050,"New Pizzicato Polka, Op.449","Strauss, Johann (11)",NULL,"27th Jul 1963",1963-07-27,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
5107,29945,"Symphony No.29 in A major, K.201",Mozart,NULL,"12th Jun 1963",1963-06-12,"Hallé Orchestra; 1857-","University Hall",Helsinki,helsinki-university-hall
5107,29946,"Variations on an Original Theme (Enigma), Op.36",Elgar,NULL,"12th Jun 1963",1963-06-12,"Hallé Orchestra; 1857-","University Hall",Helsinki,helsinki-university-hall
5107,29947,"Symphony No.5 in E flat major, Op.82",Sibelius,NULL,"12th Jun 1963",1963-06-12,"Hallé Orchestra; 1857-","University Hall",Helsinki,helsinki-university-hall
5109,29948,"Symphony No.4 in E minor, Op.98",Brahms,NULL,"13th Jun 1963",1963-06-13,"Hallé Orchestra; 1857-",Masshallen,Helsinki,helsinki-masshallen
5109,29949,"Symphony No.2 in D major, Op.43",Sibelius,NULL,"13th Jun 1963",1963-06-13,"Hallé Orchestra; 1857-",Masshallen,Helsinki,helsinki-masshallen
5110,29720,"Carnival; overture, Op.92",Dvorak,NULL,"5th Feb 1963",1963-02-05,"Hallé Orchestra; 1857-","Town Hall",Huddersfield,huddersfield-town-hall
5110,29721,"Concerto for Piano No.1 in B flat minor, Op.23",Tchaikovsky,NULL,"5th Feb 1963",1963-02-05,"Hallé Orchestra; 1857-","Town Hall",Huddersfield,huddersfield-town-hall
5110,29722,"On Hearing the First Cuckoo in Spring",Delius,NULL,"5th Feb 1963",1963-02-05,"Hallé Orchestra; 1857-","Town Hall",Huddersfield,huddersfield-town-hall
5110,29723,"Variations on an Original Theme (Enigma), Op.36",Elgar,NULL,"5th Feb 1963",1963-02-05,"Hallé Orchestra; 1857-","Town Hall",Huddersfield,huddersfield-town-hall
5111,29540,"Cockaigne (In London Town); overture, Op.40",Elgar,NULL,"11th Oct 1962",1962-10-11,"Hallé Orchestra; 1857-","City Hall",Hull,hull-city-hall
5111,29543,"Walk to the Paradise Garden",Delius,NULL,"11th Oct 1962",1962-10-11,"Hallé Orchestra; 1857-","City Hall",Hull,hull-city-hall
5111,29544,"Der Rosenkavalier; suite","Strauss, Richard",NULL,"11th Oct 1962",1962-10-11,"Hallé Orchestra; 1857-","City Hall",Hull,hull-city-hall
5111,29545,"Symphony No.1 in E minor, Op.39",Sibelius,NULL,"11th Oct 1962",1962-10-11,"Hallé Orchestra; 1857-","City Hall",Hull,hull-city-hall
5112,30103,"Symphony in D minor",Franck,NULL,"2nd Aug 1963",1963-08-02,"Hallé Orchestra; 1857-","St Nicholas Chapel","King's Lynn",king's-lynn-st-nicholas-chapel
5112,30105,"Requiem, for soprano, baritone, chorus and orchestra, Op.48",Faure,NULL,"2nd Aug 1963",1963-08-02,"Hallé Orchestra; 1857-","St Nicholas Chapel","King's Lynn",king's-lynn-st-nicholas-chapel
5113,30104,"Mastersingers of Nuremberg; overture",Wagner,NULL,"3rd Aug 1963",1963-08-03,"Hallé Orchestra; 1857-","Corn Exchange","King's Lynn",king's-lynn-corn-exchange
5113,30106,"Symphony No.7 in A major, Op.92",Beethoven,NULL,"3rd Aug 1963",1963-08-03,"Hallé Orchestra; 1857-","Corn Exchange","King's Lynn",king's-lynn-corn-exchange
5113,30107,"Serenade No.13 in G major for strings (Eine Kleine Nacht-Musik), K 525",Mozart,NULL,"3rd Aug 1963",1963-08-03,"Hallé Orchestra; 1857-","Corn Exchange","King's Lynn",king's-lynn-corn-exchange
5113,30108,"On Hearing the First Cuckoo in Spring",Delius,NULL,"3rd Aug 1963",1963-08-03,"Hallé Orchestra; 1857-","Corn Exchange","King's Lynn",king's-lynn-corn-exchange
5113,30109,"Der Rosenkavalier; suite","Strauss, Richard",NULL,"3rd Aug 1963",1963-08-03,"Hallé Orchestra; 1857-","Corn Exchange","King's Lynn",king's-lynn-corn-exchange
5114,29799,"Don Juan; symphonic poem, Op.20","Strauss, Richard",NULL,"18th Mar 1963",1963-03-18,"Hallé Orchestra; 1857-","Ashton Hall",Lancaster,lancaster-ashton-hall
5114,29800,"Serenade No.13 in G major for strings (Eine Kleine Nacht-Musik), K 525",Mozart,NULL,"18th Mar 1963",1963-03-18,"Hallé Orchestra; 1857-","Ashton Hall",Lancaster,lancaster-ashton-hall
5114,29801,"Divertimento 2","Arnold, Malcolm",NULL,"18th Mar 1963",1963-03-18,"Hallé Orchestra; 1857-","Ashton Hall",Lancaster,lancaster-ashton-hall
5114,29802,"Symphony No.3 in E flat major (Eroica), Op.55",Beethoven,NULL,"18th Mar 1963",1963-03-18,"Hallé Orchestra; 1857-","Ashton Hall",Lancaster,lancaster-ashton-hall
5115,29715,"Prince Igor; overture",Borodin,NULL,"2nd Feb 1963",1963-02-02,"Hallé Orchestra; 1857-","Town Hall",Leeds,leeds-town-hall
5115,29716,"Pelleas and Melisande; incidental music, Op.46",Sibelius,NULL,"2nd Feb 1963",1963-02-02,"Hallé Orchestra; 1857-","Town Hall",Leeds,leeds-town-hall
5115,29717,"Aubade, Op.48",Bergman,NULL,"2nd Feb 1963",1963-02-02,"Hallé Orchestra; 1857-","Town Hall",Leeds,leeds-town-hall
5115,29718,"Symphony No.2 in E minor, Op.27",Rachmaninov,NULL,"2nd Feb 1963",1963-02-02,"Hallé Orchestra; 1857-","Town Hall",Leeds,leeds-town-hall
5116,29835,"Transfigured Night (Verklaerte Nacht), Op.4",Schoenberg,NULL,"13th Apr 1963",1963-04-13,"Hallé Orchestra; 1857-","Town Hall",Leeds,leeds-town-hall
5116,29836,"Concerto for Piano No.3 in C minor, Op.37",Beethoven,NULL,"13th Apr 1963",1963-04-13,"Hallé Orchestra; 1857-","Town Hall",Leeds,leeds-town-hall
5116,29837,"Symphony No.5 in D minor, Op.47",Shostakovich,NULL,"13th Apr 1963",1963-04-13,"Hallé Orchestra; 1857-","Town Hall",Leeds,leeds-town-hall
5117,29444,"In a Summer Garden; fantasy",Delius,NULL,"20th Sep 1962",1962-09-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5117,29445,"Damnation of Faust; three extracts, Will-o'-the-wisps, Dance of the Sylphs, and, Hungarian (Rakoczy) March",Berlioz,NULL,"20th Sep 1962",1962-09-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5117,29446,"Symphony No.40 in G minor, K.550",Mozart,NULL,"20th Sep 1962",1962-09-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5117,29447,"Rumanian Folk Dances",Bartok,NULL,"20th Sep 1962",1962-09-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5117,29448,"Der Rosenkavalier; suite","Strauss, Richard",NULL,"20th Sep 1962",1962-09-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5117,31206,"Force of Destiny; overture",Verdi,NULL,"20th Sep 1962",1962-09-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5118,29592,"Carnival; overture, Op.92",Dvorak,NULL,"6th Nov 1962",1962-11-06,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5118,29593,"Symphony No.1 in D major (A Classical Symphony), Op.25",Prokofiev,NULL,"6th Nov 1962",1962-11-06,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5118,29594,"Spanish Caprice (Capriccio Espagnol), Op.34",Rimsky-Korsakov,NULL,"6th Nov 1962",1962-11-06,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5118,29595,"Symphony No.5 in E minor, Op.64",Tchaikovsky,NULL,"6th Nov 1962",1962-11-06,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5119,29842,"William Tell. overture",Rossini,NULL,"18th Apr 1963",1963-04-18,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5119,29843,"L'Arlesienne; suite",Bizet,NULL,"18th Apr 1963",1963-04-18,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5119,29844,"Symphony No.5 in D minor, Op.47",Shostakovich,NULL,"18th Apr 1963",1963-04-18,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5119,29845,"Prelude a L'Apres-midi d'un Faune",Debussy,NULL,"18th Apr 1963",1963-04-18,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5120,13033,"Tannhauser; overture",Wagner,NULL,"17th May 1963",1963-05-17,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5120,29886,"Introduction and Allegro (for strings), Op.47",Elgar,NULL,"17th May 1963",1963-05-17,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5120,29887,"Firebird; ballet suite",Stravinsky,NULL,"17th May 1963",1963-05-17,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5120,29888,"Symphony No.9 in E minor (From the New World), Op.95",Dvorak,NULL,"17th May 1963",1963-05-17,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5121,30007,"Hebrides Overture (Fingal's Cave), Op.26",Mendelssohn,NULL,"19th Jul 1963",1963-07-19,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5121,30008,"Two Elegiac Melodies, for strings, Op.34",Grieg,NULL,"19th Jul 1963",1963-07-19,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5121,30009,"Concerto for Piano No.1 in B flat minor, Op.23",Tchaikovsky,NULL,"19th Jul 1963",1963-07-19,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5121,31446,"Planets; Mars, Venus, Mercury, Uranus, and, Jupiter, only",Holst,NULL,"19th Jul 1963",1963-07-19,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5122,30011,"Orpheus in the Underworld. Overture",Offenbach,NULL,"20th Jul 1963",1963-07-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5122,30013,"Sorcerer's Apprentice; symphonic scherzo",Dukas,NULL,"20th Jul 1963",1963-07-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5122,30014,Mice,"arr. George Weldon",NULL,"20th Jul 1963",1963-07-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5122,30015,"Carmen; suite",Bizet,NULL,"20th Jul 1963",1963-07-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5122,30016,"Valse Triste, from Kuolema, Op.44",Sibelius,NULL,"20th Jul 1963",1963-07-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5122,30017,"1812, Festival overture, Op.49",Tchaikovsky,NULL,"20th Jul 1963",1963-07-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5122,30018,"Rule Britannia","Arne, arr. Wood",NULL,"20th Jul 1963",1963-07-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5122,31482,"Water Music, HWV 348-350",Handel/Harty,NULL,"20th Jul 1963",1963-07-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
5123,29535,"Walk to the Paradise Garden",Delius,NULL,"9th Oct 1962",1962-10-09,"Hallé Orchestra; 1857-","Town Hall",Lewisham,lewisham-town-hall
5123,29536,"Der Rosenkavalier; suite","Strauss, Richard",NULL,"9th Oct 1962",1962-10-09,"Hallé Orchestra; 1857-","Town Hall",Lewisham,lewisham-town-hall
5123,29537,"Symphony No.9 in E minor (From the New World), Op.95",Dvorak,NULL,"9th Oct 1962",1962-10-09,"Hallé Orchestra; 1857-","Town Hall",Lewisham,lewisham-town-hall
5123,32623,"Tannhauser; overture",Wagner,NULL,"9th Oct 1962",1962-10-09,"Hallé Orchestra; 1857-","Town Hall",Lewisham,lewisham-town-hall
5124,29538,"Fantasia on a theme by Tallis, for double string orchestra","Vaughan Williams",NULL,"10th Oct 1962",1962-10-10,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5124,29539,"Concerto for Piano No.4 in G major, Op.58",Beethoven,NULL,"10th Oct 1962",1962-10-10,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5124,29541,"Symphonic Metamorphosis of themes by Weber",Hindemith,NULL,"10th Oct 1962",1962-10-10,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5124,29542,"Symphony No.4 in A major (Italian), Op.90",Mendelssohn,NULL,"10th Oct 1962",1962-10-10,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5125,29614,"Benvenuto Cellini; overture",Berlioz,NULL,"24th Nov 1962",1962-11-24,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5125,29615,"Concerto for Piano No.1 in B flat minor, Op.23",Tchaikovsky,NULL,"24th Nov 1962",1962-11-24,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5125,29616,"Symphony No.3 in E flat major (Eroica), Op.55",Beethoven,NULL,"24th Nov 1962",1962-11-24,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5126,29698,"Force of Destiny; overture",Verdi,NULL,"25th Jan 1963",1963-01-25,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5126,29699,"Concerto for Violin in D minor, Op.47",Sibelius,NULL,"25th Jan 1963",1963-01-25,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5126,29700,"Symphony No.5 in D minor, Op.47",Shostakovich,NULL,"25th Jan 1963",1963-01-25,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5127,29811,"Introduction and Elegy","Bardwell, William",NULL,"21st Mar 1963",1963-03-21,"Hallé Orchestra; 1857-","Royal Academy of Music",London,london-royal-academy-of-music
5127,29814,"Four Melancholy Poems for Soprano and Orchestra","Cole, Keith",NULL,"21st Mar 1963",1963-03-21,"Hallé Orchestra; 1857-","Royal Academy of Music",London,london-royal-academy-of-music
5127,29815,"Concertante for Flute and Strings","Spooner, Ian",NULL,"21st Mar 1963",1963-03-21,"Hallé Orchestra; 1857-","Royal Academy of Music",London,london-royal-academy-of-music
5128,29828,"Thieving Magpie; overture",Rossini,NULL,"4th Apr 1963",1963-04-04,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5128,29829,"Fantasia on Greensleeves, for flute, harp and strings","Vaughan Williams",NULL,"4th Apr 1963",1963-04-04,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5128,29831,"Concerto for Piano in A minor, Op.16",Grieg,NULL,"4th Apr 1963",1963-04-04,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5128,29832,"Merry Widow; suite","Lehar, arr. Ryan",NULL,"4th Apr 1963",1963-04-04,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5128,29833,"1812, Festival overture, Op.49",Tchaikovsky,NULL,"4th Apr 1963",1963-04-04,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5129,29827,"Mephisto Waltz",Liszt,NULL,"5th Apr 1963",1963-04-05,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5129,29830,"Concerto for Piano No.2 in A major, S.125",Liszt,NULL,"5th Apr 1963",1963-04-05,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5129,29834,"Faust Symphony, with optional finale for tenor and male chorus, S.108",Liszt,NULL,"5th Apr 1963",1963-04-05,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
5130,29890,"Symphony No.103 in E flat major (Drum Roll) (London Salomon No.8), Op.95, No.1",Haydn,NULL,"18th May1963",1963-05-18,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
